Gene name,ensembl_gene_id,target_id,pval,qval,b,Log2
Arl4c,ENSMUSG00000049866,ENSMUST00000159814.1,0.0001481613,0.0056873558,0.75455772,1.0885966807
Mtmr1,ENSMUSG00000015214,ENSMUST00000015358.7,0.0007659438,0.0207329275,0.7537193632,1.0873871875
Tmem2,ENSMUSG00000024754,ENSMUST00000025663.6,1.23182637010463E-06,0.0001022783,0.7534040434,1.0869322772
Ap1g1,ENSMUSG00000031731,ENSMUST00000034171.8,2.46465887025533E-05,0.0013004021,0.7530773895,1.0864610153
Aebp1,ENSMUSG00000020473,ENSMUST00000102923.9,4.42831469546354E-07,4.28067726939398E-05,0.7528520614,1.0861359355
Cfap36,ENSMUSG00000020462,ENSMUST00000020754.9,0.002399921,0.0496794198,0.7507242821,1.0830661989
Rbm4,ENSMUSG00000094936,ENSMUST00000179820.1,0.002289036,0.0480416422,0.7476543724,1.0786372554
Tapbpl,ENSMUSG00000038213,ENSMUST00000043422.7,4.98234836388779E-06,0.000334512,0.7473848023,1.0782483479
Pold4,ENSMUSG00000024854,ENSMUST00000025773.3,1.80799056910517E-05,0.0010102928,0.7456153772,1.0756956071
Pold4,ENSMUSG00000097508,ENSMUST00000180621.2,1.80799056910517E-05,0.0010102928,0.7456153772,1.0756956071
Srbd1,ENSMUSG00000024135,ENSMUST00000095187.3,8.21627216296613E-06,0.0005155625,0.7429829191,1.0718977729
Myo1c,ENSMUSG00000017774,ENSMUST00000069057.12,2.69005297656115E-06,0.0002004222,0.7423387492,1.0709684322
Rnf41,ENSMUSG00000025373,ENSMUST00000217826.1,0.000386688,0.0119789616,0.7416948663,1.0700395055
Copg2,ENSMUSG00000025607,ENSMUST00000166192.6,3.08505003390752E-05,0.0015744158,0.741124603,1.0692167894
Ppp1r12a,ENSMUSG00000019907,ENSMUST00000070663.5,0.0002940856,0.0096544503,0.7405000781,1.0683157904
Tuba1c,ENSMUSG00000043091,ENSMUST00000058914.9,0.0018502258,0.0407873533,0.7382140624,1.0650177669
Nras,ENSMUSG00000027852,ENSMUST00000029445.12,5.22263063825981E-05,0.0024396685,0.7377408776,1.0643351056
Snrnp48,ENSMUSG00000021431,ENSMUST00000091641.12,0.0014429493,0.0338818061,0.7374461243,1.0639098665
Tcp11l1,ENSMUSG00000027175,ENSMUST00000132600.1,0.0006881165,0.0189457361,0.7363458159,1.062322457
Pmepa1,ENSMUSG00000038400,ENSMUST00000036248.12,2.5882408593959E-08,3.64645965544624E-06,0.7362034298,1.0621170372
Dclre1c,ENSMUSG00000026648,ENSMUST00000102988.9,0.0011582457,0.0284449454,0.7354848078,1.0610802849
Gfer,ENSMUSG00000040888,ENSMUST00000046839.8,0.0004721666,0.0140992556,0.7346835369,1.0599242953
Txlna,ENSMUSG00000053841,ENSMUST00000046425.15,0.0013299573,0.0317636729,0.7343627797,1.0594615404
Ints2,ENSMUSG00000018068,ENSMUST00000018212.12,7.30365729064171E-05,0.0032096453,0.7335857796,1.0583405662
Noc2l,ENSMUSG00000095567,ENSMUST00000179543.7,0.0001254485,0.0049704222,0.7334783763,1.058185616
Miga1,ENSMUSG00000054942,ENSMUST00000073089.12,0.000000081,9.8368849134956E-06,0.732497008,1.056769801
Pdcd6ip,ENSMUSG00000032504,ENSMUST00000111861.3,0.0001254498,0.0049704222,0.7319424683,1.0559697693
Chchd6,ENSMUSG00000030086,ENSMUST00000032172.13,0.0020978252,0.0450275919,0.7315377302,1.0553858555
Lin37,ENSMUSG00000036845,ENSMUST00000043975.10,0.0015449748,0.035689757,0.7303532908,1.0536770708
Ppp2r5c,ENSMUSG00000017843,ENSMUST00000221715.1,0.0001518386,0.0057990951,0.7295606558,1.0525335402
Pbdc1,ENSMUSG00000031226,ENSMUST00000033577.10,7.30717954983772E-05,0.0032096453,0.7284987714,1.0510015647
Acot4,ENSMUSG00000052392,ENSMUST00000021652.4,0.0004882728,0.0144579526,0.7283478362,1.0507838113
Pacs2,ENSMUSG00000021143,ENSMUST00000084891.4,5.18648574359792E-09,0.000000864,0.7262016648,1.0476875405
Il17ra,ENSMUSG00000002897,ENSMUST00000204239.2,3.36639056211487E-05,0.0016907929,0.7243978123,1.0450851314
Serinc2,ENSMUSG00000023232,ENSMUST00000105996.7,0.0011434928,0.028160968,0.7239805924,1.0444832104
Utp14b,ENSMUSG00000079470,ENSMUST00000053760.11,0.0004270733,0.0129540509,0.7221110333,1.0417860066
Uxs1,ENSMUSG00000057363,ENSMUST00000076997.12,6.73231216065578E-07,5.97371477531689E-05,0.722062118,1.0417154368
Rrp12,ENSMUSG00000035049,ENSMUST00000038677.3,1.84604853971146E-08,2.68655849709163E-06,0.7219136525,1.0415012463
Suco,ENSMUSG00000040297,ENSMUST00000048377.10,1.18460652714665E-06,9.89782680506773E-05,0.7212105059,1.0404868202
Mettl1,ENSMUSG00000006732,ENSMUST00000006915.13,0.0015391439,0.0355884191,0.7210884263,1.0403106967
1810055G02Rik,ENSMUSG00000035372,ENSMUST00000039048.1,8.99949234435759E-05,0.0037707759,0.7210050908,1.0401904689
Myom2,ENSMUSG00000031461,ENSMUST00000131251.1,0.0003206254,0.0102936315,0.720896162,1.0400333179
Erc1,ENSMUSG00000030172,ENSMUST00000032279.11,1.0950274849086E-05,0.0006576745,0.7192175392,1.0376115771
Zfp954,ENSMUSG00000062116,ENSMUST00000056246.7,0.0001304547,0.0051151583,0.7167825471,1.0340986262
Ccdc134,ENSMUSG00000068114,ENSMUST00000229456.1,0.0002603253,0.0088003923,0.716580969,1.0338078104
Rdh10,ENSMUSG00000025921,ENSMUST00000027053.7,0.000047208,0.0022348072,0.7163336111,1.0334509483
Slc35g1,ENSMUSG00000044026,ENSMUST00000054098.2,0.0006211686,0.0174193563,0.715693704,1.0325277576
Stn1,ENSMUSG00000042694,ENSMUST00000049369.15,1.37540525676809E-05,0.0008050756,0.714823329,1.0312720718
Stau2,ENSMUSG00000025920,ENSMUST00000162007.7,0.0002274063,0.0079461708,0.7131135266,1.0288053485
Hnrnpll,ENSMUSG00000024095,ENSMUST00000184635.7,0.0017622107,0.039190038,0.7131015005,1.0287879984
Wdr34,ENSMUSG00000039715,ENSMUST00000113711.2,0.0001965514,0.0071168283,0.7118949083,1.0270472538
Arpp21,ENSMUSG00000032503,ENSMUST00000162065.7,0.0009142704,0.023636723,0.7114091904,1.026346511
Erich1,ENSMUSG00000051978,ENSMUST00000110813.4,0.0015111245,0.0351613048,0.7110249958,1.0257922353
Hsph1,ENSMUSG00000029657,ENSMUST00000202089.3,6.23030565278923E-05,0.0028160237,0.7088483941,1.0226520628
Napb,ENSMUSG00000027438,ENSMUST00000136513.1,2.94776671149621E-08,4.0877498954997E-06,0.7086309677,1.022338383
Ears2,ENSMUSG00000030871,ENSMUST00000033159.3,0.0001080655,0.0043973799,0.7079511971,1.0213576813
Hsd17b12,ENSMUSG00000027195,ENSMUST00000028619.4,0.0001258424,0.0049785289,0.7067749726,1.019660748
Minpp1,ENSMUSG00000024896,ENSMUST00000025827.8,5.49541259310449E-07,5.10716651393902E-05,0.7052969725,1.0175284446
Pknox1,ENSMUSG00000006705,ENSMUST00000097352.9,7.08193787260398E-07,6.25252491542418E-05,0.7043728557,1.0161952258
Iffo1,ENSMUSG00000038271,ENSMUST00000139071.7,0.0008118902,0.0216557197,0.7028849337,1.0140486082
Ndfip2,ENSMUSG00000053253,ENSMUST00000181969.7,0.0004755208,0.0141501837,0.7027859287,1.0139057742
Snx13,ENSMUSG00000020590,ENSMUST00000221876.1,3.43272315257266E-07,3.43746018074162E-05,0.7025678628,1.0135911716
Cbx5,ENSMUSG00000009575,ENSMUST00000118152.7,2.45037838500443E-09,4.4759963513393E-07,0.7014065429,1.0119157411
Cacng1,ENSMUSG00000020722,ENSMUST00000021065.5,3.34431205413413E-09,5.94490746455191E-07,0.7009823158,1.0113037108
Pycr1,ENSMUSG00000025140,ENSMUST00000026133.14,0.0016853041,0.0379536502,0.7008385201,1.0110962574
Ddx10,ENSMUSG00000053289,ENSMUST00000065630.7,0.0003886006,0.0120311757,0.7003622075,1.0104090835
Ak2,ENSMUSG00000028792,ENSMUST00000030583.12,0.0002068509,0.0073987251,0.698518567,1.0077492726
Cbfb,ENSMUSG00000031885,ENSMUST00000109392.8,0.0001452279,0.0055950252,0.6984907065,1.0077090783
C1galt1,ENSMUSG00000042460,ENSMUST00000040159.5,9.03608458717261E-05,0.003775659,0.6975144403,1.006300624
Snx15,ENSMUSG00000024787,ENSMUST00000025702.13,4.64675803448649E-05,0.0022056695,0.6969443498,1.0054781572
Filip1,ENSMUSG00000034898,ENSMUST00000093811.10,2.68908490117349E-09,4.86173701262332E-07,0.6951961366,1.0029560188
Ms4a6d,ENSMUSG00000024679,ENSMUST00000025582.10,0.0011624564,0.0285219096,0.6946231054,1.0021293095
Ehd4,ENSMUSG00000027293,ENSMUST00000028755.7,3.91160449535776E-09,6.74949266881389E-07,0.6909860102,0.9968820903
Resf1,ENSMUSG00000032712,ENSMUST00000189837.1,0.0001995981,0.0071927279,0.6899126235,0.9953335206
Srebf2,ENSMUSG00000022463,ENSMUST00000230105.1,1.68793140247195E-05,0.0009542667,0.6886140674,0.9934601001
Galc,ENSMUSG00000021003,ENSMUST00000021390.8,0.0023880489,0.0495309758,0.6885352809,0.9933464352
Cbr2,ENSMUSG00000025150,ENSMUST00000026148.8,0.0002295139,0.008003976,0.6880648521,0.9926677499
Chml,ENSMUSG00000078185,ENSMUST00000104984.3,0.0007704651,0.0207992659,0.6861413368,0.989892704
Chml,ENSMUSG00000078185,ENSMUST00000209720.1,0.0007704651,0.0207992659,0.6861413368,0.989892704
Gan,ENSMUSG00000052557,ENSMUST00000162997.2,7.82445723760743E-05,0.0034002049,0.6849803799,0.9882177971
Btaf1,ENSMUSG00000040565,ENSMUST00000099494.3,0.0006467229,0.0180214899,0.6824152182,0.9845170511
Mtor,ENSMUSG00000028991,ENSMUST00000103221.9,4.77937260287613E-09,8.06298423223431E-07,0.6820983565,0.9840599163
Celf2,ENSMUSG00000002107,ENSMUST00000114934.10,0.00000016,0.000017654,0.6817226221,0.9835178461
Dcun1d4,ENSMUSG00000051674,ENSMUST00000063882.11,5.4594790772672E-05,0.0025258077,0.6804324856,0.9816565726
Tnfrsf21,ENSMUSG00000023915,ENSMUST00000024708.4,1.53849403942472E-07,1.70499256800096E-05,0.6804028049,0.9816137525
Srpk2,ENSMUSG00000062604,ENSMUST00000088392.8,1.23114121895513E-06,0.0001022783,0.6799314024,0.9809336624
Rnf19b,ENSMUSG00000028793,ENSMUST00000097874.8,0.0008827933,0.022979955,0.6796269751,0.9804944666
Trim37,ENSMUSG00000018548,ENSMUST00000041282.12,0.0001029357,0.0042291099,0.6770629664,0.976795384
Mcm3,ENSMUSG00000041859,ENSMUST00000053266.10,0.0005881067,0.016713399,0.6762983827,0.9756923228
Eaf1,ENSMUSG00000021890,ENSMUST00000022446.6,8.78257492088696E-08,1.05496449270781E-05,0.6750734888,0.9739251745
Ncs1,ENSMUSG00000062661,ENSMUST00000000199.7,3.19385233321486E-06,0.0002314472,0.6747676232,0.9734839037
Kbtbd12,ENSMUSG00000033182,ENSMUST00000184591.1,0.0020748747,0.0447622657,0.6719908283,0.9694778355
Serinc2,ENSMUSG00000023232,ENSMUST00000122374.7,0.0002883198,0.0095100637,0.6718297151,0.9692453983
Rnaseh1,ENSMUSG00000020630,ENSMUST00000020959.8,0.0013210919,0.0315946736,0.670929794,0.9679470866
Phf20,ENSMUSG00000038116,ENSMUST00000037401.9,0.0004280522,0.0129720879,0.669701597,0.9661751728
Ctps2,ENSMUSG00000031360,ENSMUST00000101095.8,0.0013919907,0.0329334192,0.6692446733,0.9655159712
Nif3l1,ENSMUSG00000026036,ENSMUST00000171597.1,0.0010880451,0.0270794652,0.6681690897,0.9639642322
Tbc1d8,ENSMUSG00000003134,ENSMUST00000054462.10,0.0002110799,0.0075176829,0.6678260638,0.9634693504
Nfkb2,ENSMUSG00000025225,ENSMUST00000073116.11,0.0001080813,0.0043973799,0.6677875954,0.9634138523
Polr3a,ENSMUSG00000025280,ENSMUST00000026322.8,0.0024061686,0.0497509631,0.6676775049,0.9632550252
Tecpr2,ENSMUSG00000021275,ENSMUST00000165978.2,0.0002590933,0.0087643359,0.6675954563,0.9631366542
Tamm41,ENSMUSG00000030316,ENSMUST00000032461.11,0.0006676301,0.0184777281,0.6661186528,0.961006077
Eny2,ENSMUSG00000022338,ENSMUST00000226827.1,0.0007686162,0.0207946418,0.6660353621,0.9608859139
Fntb,ENSMUSG00000033373,ENSMUST00000041008.9,0.0003792245,0.011833504,0.6658583105,0.9606304825
Mapk6,ENSMUSG00000042688,ENSMUST00000049355.10,0.0017497287,0.0390266855,0.6655249871,0.9601495985
Rps7,ENSMUSG00000061477,ENSMUST00000074267.4,6.03588684470999E-05,0.0027499293,0.6631986642,0.956793424
Scfd2,ENSMUSG00000062110,ENSMUST00000113542.8,0.0018357857,0.0405534086,0.6627614855,0.9561627084
Mef2a,ENSMUSG00000030557,ENSMUST00000156690.7,8.32480975624848E-06,0.0005202734,0.6618143505,0.9547962815
Rap1gap2,ENSMUSG00000038807,ENSMUST00000047488.14,0.0003077898,0.0099844149,0.661214383,0.9539307113
Serpinb6a,ENSMUSG00000060147,ENSMUST00000043552.16,4.15613140158764E-05,0.0020142978,0.6605460714,0.9529665415
Umps,ENSMUSG00000022814,ENSMUST00000023510.6,0.0003486361,0.0110127012,0.66021313,0.9524862085
Fip1l1,ENSMUSG00000029227,ENSMUST00000113535.8,0.000231273,0.0080494252,0.659446378,0.9513800193
Akap11,ENSMUSG00000022016,ENSMUST00000123853.8,1.62798906186788E-07,1.79292026142053E-05,0.6586381505,0.9502139935
Dync1li1,ENSMUSG00000032435,ENSMUST00000047404.6,5.46243336822709E-08,6.93912428813174E-06,0.6581644562,0.949530597
Pdlim3,ENSMUSG00000031636,ENSMUST00000034053.6,0.0002404754,0.0082934276,0.6568275056,0.9476017851
Edem3,ENSMUSG00000043019,ENSMUST00000059498.11,7.68164618840327E-08,9.44129567374214E-06,0.655890934,0.9462505979
Rpl14,ENSMUSG00000025794,ENSMUST00000165532.2,0.00016996,0.0063492885,0.65573704,0.9460285758
Stk4,ENSMUSG00000018209,ENSMUST00000018353.13,5.62546336955635E-06,0.0003715682,0.6547452225,0.9445976855
Qsox1,ENSMUSG00000033684,ENSMUST00000035325.14,0.0017622311,0.039190038,0.6546486659,0.9444583838
Fbl,ENSMUSG00000046865,ENSMUST00000042405.7,0.0006716783,0.0185800607,0.6526734088,0.9416086902
Card6,ENSMUSG00000041849,ENSMUST00000118365.2,0.000224287,0.0078534114,0.6524148604,0.9412356837
Tma16,ENSMUSG00000025591,ENSMUST00000143972.1,0.000991702,0.0252321941,0.6519236807,0.9405270612
Edem2,ENSMUSG00000038312,ENSMUST00000040833.4,0.0018706424,0.0412031358,0.6510287415,0.9392359368
Atic,ENSMUSG00000026192,ENSMUST00000027384.5,2.0082903590964E-06,0.000155144,0.6508759886,0.939015561
Ppfibp1,ENSMUSG00000016487,ENSMUST00000154221.1,0.0011533115,0.0283547656,0.6503494357,0.9382559057
Rnh1,ENSMUSG00000038650,ENSMUST00000106033.4,0.0004460373,0.0134325952,0.6503413679,0.9382442663
Nup93,ENSMUSG00000032939,ENSMUST00000079961.13,0.000002659,0.0001983889,0.6496032137,0.9371793349
Cacnb1,ENSMUSG00000020882,ENSMUST00000017552.12,8.66729998529556E-08,1.04348382300241E-05,0.6494383461,0.9369414813
Ubxn8,ENSMUSG00000052906,ENSMUST00000095349.5,0.000128417,0.00505772,0.6476104473,0.9343043807
Elk1,ENSMUSG00000009406,ENSMUST00000009550.13,5.5632889083223E-06,0.0003688412,0.646606623,0.9328561684
Kars,ENSMUSG00000031948,ENSMUST00000093120.12,0.0002810946,0.0093356897,0.6459731125,0.931942206
Deptor,ENSMUSG00000022419,ENSMUST00000096433.9,1.76262640564188E-07,1.92402516223309E-05,0.6436162223,0.9285419322
Kif2a,ENSMUSG00000021693,ENSMUST00000022204.15,0.0020377786,0.0441956827,0.6431194404,0.9278252274
Zfp513,ENSMUSG00000043059,ENSMUST00000114590.7,0.0015987491,0.0366272284,0.6427568353,0.9273020988
Hprt,ENSMUSG00000025630,ENSMUST00000026723.8,0.0001098566,0.0044593355,0.6426970572,0.9272158573
Rassf4,ENSMUSG00000042129,ENSMUST00000035842.6,1.22427486057497E-05,0.0007254308,0.6414504991,0.925417454
Maged1,ENSMUSG00000025151,ENSMUST00000026142.7,5.56125870991215E-07,5.15028946923385E-05,0.6407237394,0.9243689614
Fam8a1,ENSMUSG00000069237,ENSMUST00000099547.3,4.20393332796494E-06,0.0002899674,0.6401092799,0.9234824838
Brwd3,ENSMUSG00000063663,ENSMUST00000150434.7,0.0006034897,0.0170408644,0.6400202662,0.9233540642
Eri1,ENSMUSG00000031527,ENSMUST00000033927.7,8.06486535169341E-05,0.0034736217,0.6399286011,0.9232218194
Ctsl,ENSMUSG00000021477,ENSMUST00000222517.1,0.0017732828,0.0394027311,0.6394158978,0.9224821448
Lmbrd2,ENSMUSG00000039704,ENSMUST00000227556.1,8.02628957004889E-07,7.00455745295223E-05,0.6393649572,0.922408653
Rbm14,ENSMUSG00000006456,ENSMUST00000006625.7,0.0016340586,0.0371506371,0.6389541421,0.9218159721
Dyrk2,ENSMUSG00000028630,ENSMUST00000004281.9,2.74539769851232E-07,2.84046781803307E-05,0.6383441433,0.9209359299
Thumpd3,ENSMUSG00000030264,ENSMUST00000032398.14,7.62113217508222E-06,0.0004826818,0.6382514723,0.9208022339
Osbpl9,ENSMUSG00000028559,ENSMUST00000160271.7,0.0002471382,0.0084719178,0.6381609476,0.9206716344
Ctsl,ENSMUSG00000021477,ENSMUST00000021933.7,0.0004684532,0.013996794,0.6381290083,0.9206255557
Srebf2,ENSMUSG00000022463,ENSMUST00000023100.7,3.56021518928766E-06,0.0002524703,0.6379110512,0.9203111101
Gm10040,ENSMUSG00000058360,ENSMUST00000080726.5,6.99313814762468E-05,0.0030870626,0.6372238034,0.9193196211
Nt5c,ENSMUSG00000020736,ENSMUST00000021082.6,0.0019531428,0.0425449979,0.637023789,0.9190310613
Zdhhc13,ENSMUSG00000030471,ENSMUST00000118927.7,0.0004151436,0.0126532817,0.6368326688,0.9187553332
Prep,ENSMUSG00000019849,ENSMUST00000099858.3,1.28212023774915E-07,1.46690616315952E-05,0.6361318937,0.9177443284
Utp20,ENSMUSG00000004356,ENSMUST00000004470.8,0.0009077637,0.02351441,0.6355031483,0.9168372406
Rack1,ENSMUSG00000020372,ENSMUST00000139959.7,0.0009664282,0.0246839918,0.6347693084,0.9157785334
Nasp,ENSMUSG00000028693,ENSMUST00000030456.13,0.0002769662,0.0092391248,0.6337524407,0.9143115033
Zdhhc21,ENSMUSG00000028403,ENSMUST00000030110.14,0.0001786202,0.0066075763,0.6329767342,0.9131923955
Tubb5,ENSMUSG00000001525,ENSMUST00000001566.9,1.82352532705306E-07,1.97945916290946E-05,0.6328190117,0.9129648499
Tent4a,ENSMUSG00000034575,ENSMUST00000044081.8,4.65314426490779E-05,0.0022067235,0.632140487,0.9119859457
St3gal1,ENSMUSG00000013846,ENSMUST00000229028.1,0.0001158207,0.0046515328,0.6319187542,0.911666053
Tmem209,ENSMUSG00000029782,ENSMUST00000115160.9,0.0003212077,0.010302078,0.6314124259,0.9109355755
Sbno2,ENSMUSG00000035673,ENSMUST00000219260.1,0.0001238475,0.0049364742,0.628898708,0.9073090473
Thoc2,ENSMUSG00000037475,ENSMUST00000047037.14,0.0001058702,0.0043307055,0.6281350274,0.9062072891
Ttc13,ENSMUSG00000037300,ENSMUST00000214828.1,0.0011469933,0.0282340511,0.6264580513,0.9037879239
Cstf2,ENSMUSG00000031256,ENSMUST00000033609.8,0.000085895,0.0036313771,0.6263596202,0.9036459179
Hsf2,ENSMUSG00000019878,ENSMUST00000220162.1,0.0013122935,0.0314410322,0.625565223,0.902499845
Elac2,ENSMUSG00000020549,ENSMUST00000101049.8,0.0007865638,0.0211505804,0.6236727191,0.899769539
Tmco6,ENSMUSG00000006850,ENSMUST00000007046.7,0.0004139201,0.0126232524,0.6223319059,0.8978351544
G6pdx,ENSMUSG00000031400,ENSMUST00000004327.10,0.0012675758,0.0305770921,0.6222636091,0.897736623
Ccl9,ENSMUSG00000019122,ENSMUST00000019266.5,0.0001037883,0.0042554005,0.6200999134,0.89461507
Ulk3,ENSMUSG00000032308,ENSMUST00000053230.6,6.82517389941642E-05,0.0030204673,0.6191665907,0.8932685699
Mib1,ENSMUSG00000024294,ENSMUST00000150000.1,0.000432051,0.0130708386,0.6190414523,0.8930880333
Klhl2,ENSMUSG00000031605,ENSMUST00000034017.8,1.5876535872639E-05,0.0009043309,0.6178718874,0.8914007079
Noc4l,ENSMUSG00000033294,ENSMUST00000042147.5,0.000341992,0.0108676303,0.6174920031,0.8908526507
Prg4,ENSMUSG00000006014,ENSMUST00000161611.7,1.29697388083845E-05,0.0007633844,0.6159730969,0.8886613322
Rae1,ENSMUSG00000027509,ENSMUST00000029013.9,0.0023251831,0.0486077059,0.6154820138,0.8879528491
Eprs,ENSMUSG00000026615,ENSMUST00000192284.5,0.0011536037,0.0283547656,0.6148553966,0.8870488315
Mthfd2,ENSMUSG00000005667,ENSMUST00000005810.8,8.89383722424779E-05,0.0037334663,0.6125921707,0.8837836868
Rwdd2b,ENSMUSG00000041079,ENSMUST00000039101.11,0.0010672004,0.0266915997,0.6097712178,0.8797139121
Tpd52,ENSMUSG00000027506,ENSMUST00000091354.11,2.59957252659354E-05,0.0013607426,0.608825609,0.8783496868
Tln1,ENSMUSG00000028465,ENSMUST00000030187.13,2.22150683112715E-07,0.000023678,0.6060413411,0.8743328373
Tsen2,ENSMUSG00000042389,ENSMUST00000040234.8,0.0003537843,0.0111553672,0.605670426,0.8737977199
C1galt1c1,ENSMUSG00000048970,ENSMUST00000058265.7,0.0002329552,0.0080761362,0.6044542012,0.8720430785
Hsf2,ENSMUSG00000019878,ENSMUST00000079833.5,0.0008331383,0.0220558884,0.6044159512,0.8719878954
Prkar1a,ENSMUSG00000020612,ENSMUST00000106677.7,0.000232733,0.00807484,0.6042534582,0.8717534677
Mib1,ENSMUSG00000024294,ENSMUST00000052838.10,1.09355595684422E-06,9.22435345571799E-05,0.6038286695,0.8711406271
Ttll4,ENSMUSG00000033257,ENSMUST00000145132.7,0.0015954384,0.0366024933,0.6025739924,0.8693305106
Ankrd28,ENSMUSG00000014496,ENSMUST00000227937.1,0.0005614351,0.016137223,0.6005677455,0.8664361082
Rhbdd2,ENSMUSG00000039917,ENSMUST00000043707.6,0.0004971939,0.0146647297,0.6005113468,0.8663547421
Dars,ENSMUSG00000026356,ENSMUST00000027602.14,3.71319567372904E-07,3.69041490477389E-05,0.5989783152,0.8641430449
Bmp2k,ENSMUSG00000034663,ENSMUST00000035635.9,0.000047253,0.0022349423,0.5988018696,0.8638884877
Zpr1,ENSMUSG00000032078,ENSMUST00000114552.3,0.0002162292,0.007635302,0.5981831777,0.862995904
Gnl2,ENSMUSG00000028869,ENSMUST00000030684.7,0.0009778722,0.0249282124,0.5976149693,0.8621761526
Rpl23,ENSMUSG00000071415,ENSMUST00000103146.4,0.000023931,0.0012689634,0.5967731242,0.8609616268
Rpl23,ENSMUSG00000071415,ENSMUST00000103146.4,0.000023931,0.0012689634,0.5967731242,0.8609616268
Rpl23,ENSMUSG00000071415,ENSMUST00000103146.4,0.000023931,0.0012689634,0.5967731242,0.8609616268
Myzap,ENSMUSG00000041361,ENSMUST00000163708.1,0.0001847275,0.0067720221,0.5964804424,0.8605393762
Dio2,ENSMUSG00000007682,ENSMUST00000082432.4,0.0001517808,0.0057990951,0.5964267007,0.8604618433
Tnpo1,ENSMUSG00000009470,ENSMUST00000109401.7,3.30328018590863E-05,0.0016665206,0.5962080442,0.8601463887
Hsph1,ENSMUSG00000029657,ENSMUST00000074846.13,1.61477045933441E-05,0.000917803,0.5951044301,0.8585542101
Rrp7a,ENSMUSG00000018040,ENSMUST00000018184.9,0.0015312248,0.035436249,0.5949939472,0.858394817
Ttc27,ENSMUSG00000024078,ENSMUST00000024882.6,0.0003609819,0.0113620299,0.5933948667,0.8560878315
Lmna,ENSMUSG00000028063,ENSMUST00000147537.5,0.0011363333,0.0280498523,0.5924380576,0.8547074478
Caprin1,ENSMUSG00000027184,ENSMUST00000143349.7,0.0001807817,0.0066596322,0.5923491234,0.8545791428
Rab31,ENSMUSG00000056515,ENSMUST00000070673.7,0.0001156384,0.0046477321,0.591345217,0.853130812
Kank1,ENSMUSG00000032702,ENSMUST00000049400.14,2.56738303526977E-06,0.0001923649,0.5896662309,0.8507085471
Htt,ENSMUSG00000029104,ENSMUST00000080036.2,3.05743532076465E-06,0.0002230875,0.5895939675,0.8506042931
Creld1,ENSMUSG00000030284,ENSMUST00000032422.5,2.20485189484265E-06,0.0001687827,0.5894233913,0.8503582036
Ttc3,ENSMUSG00000040785,ENSMUST00000117648.7,0.000000596,5.39682267405553E-05,0.5890331231,0.8497951657
Tmx4,ENSMUSG00000034723,ENSMUST00000038228.10,5.25743858315293E-06,0.0003507586,0.5886489498,0.8492409207
Ubfd1,ENSMUSG00000030870,ENSMUST00000033158.5,1.16698657191314E-05,0.0006938135,0.5875347341,0.8476334472
